name,手表款式,手表品牌,price,ww_price,商品编号,商品型号,机芯,机芯型号,表壳,尺寸,厚度,表冠,表底,表镜,表盘,表带,表带颜色,表扣,防水,功能,推出年份
欧米茄-星座系列 123.55.35.20.63.001 男士机械表,210700,179100,5921 ,123.55.35.20.63.001 
欧米茄-星座系列 123.58.35.20.63.001 女士石英表,女士手表 ,欧米茄 ,110400,93840,6032 ,123.55.24.60.55.016 ,石英精准机芯,欧米茄 1376,黄金表壳镶钻,24.0 mm,-,普通,无背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",镶钻白色珍珠母贝,黃金表链,金色,一般,100 米 (330 英尺),-,-
欧米茄-超霸系列 311.30.42.30.99.001 男士机械计时表,男士手表 ,欧米茄 ,69200,58800,5351 ,311.30.42.30.99.001 ,手动上链计时机芯,欧米茄 1861 举世闻名的手动上链计时机芯,精钢,42(单位mm),(单位mm),普通,-,"抗磨损蓝宝石水晶镜面,內部经防反光处理",黑色陨石,精钢,银色,折叠扣,600(单位米),动力储存 计时功能,-
欧米茄-海马系列 231.20.30.20.06.001女士机械表,女士手表 ,欧米茄 ,56300,47860,6835 ,231.20.30.20.06.001 ,自动上链机械机芯,欧米茄8520,精钢-红金双色表壳,30mm,-,旋入式表冠,背透,蓝宝石水晶玻璃,黑色,间金链带,金色 银色,折叠扣,150m,动力储存50小时 日期显示,-
欧米茄-碟飞系列 4670.71.02 女士石英表,女士手表 ,欧米茄 ,27900,23720,6600 ,4670.71.02 ,石英机芯,Omega 1665,黄金表壳,22mm,-,普通,无背透,防磨损蓝宝石水晶镜面,白色,鳄鱼皮带,棕色,针扣,30m,-,-
欧米茄Omega-星座系列 123.15.24.60.52.001 女士石英表,女士手表 ,欧米茄 ,37700,32000,5900 ,123.15.24.60.52.001 
欧米茄-星座系列 1189.75.00 女士石英表 ,108000,81000,5407 ,1189.75.00 
欧米茄Omega-星座系列 123.20.38.21.58.001 男士机械表,男士手表 ,欧米茄 ,74500,63300,5978 ,123.20.38.21.58.001 ,自动机械机芯,欧米茄8500,18K黄金-精钢,39mm,-,普通,背透,蓝宝石水晶玻璃,香槟色 镶钻,间金链带,"金色,银色",一般,100米,-,-
欧米茄-海马系列 2177.50 女士石英表,女士手表 ,欧米茄 ,85900,73020,6307 ,2177.50 ,石英,Omega 1424,18K金,28mm,10mm,普通,无背透,蓝宝石水晶玻璃,"黑面,蓝宝石水晶镜面",18K金,金色,一般,150m,日期,-
欧米茄Omega-星座系列 123.18.35.60.60.001 女士石英表,女士手表 ,欧米茄 ,67400,57290,5929 ,123.18.35.60.60.001 ,石英精准机芯,欧米茄 1532,精钢,35mm,-,普通,-,蓝宝石水晶玻璃,紫罗兰色 镶钻,真皮,紫色,一般,100米,-,-
欧米茄-海马系列 232.30.42.21.01.002 男士机械表,男士手表 ,欧米茄 ,44400,37780,8029 ,232.30.42.21.01.002 ,自动上链机芯,欧米茄8500 备有同轴擒纵装置的自动上链机芯,精钢表壳,42mm,-,"精钢,旋入式表冠",背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,精钢表链,银色,折叠式,600m,日期显示,-
欧米茄-碟飞系列 4613.80.02 男士机械表,男士手表 ,欧米茄 ,65200,55400,6593 ,4613.80.02 ,自动机械机芯,Omega 2202,黄金,39mm,8mm,普通,无背透,蓝宝石水晶玻璃,蓝色,鳄鱼皮带,棕色,针扣,30m,天文台认证、小三针,-
欧米茄Omega-星座系列 123.25.24.60.63.001 女士石英表,女士手表 ,欧米茄 ,48800,41500,6000 ,123.25.24.60.63.001 ,石英精准机芯,欧米茄 1376,"18Kt玫瑰金,精钢",24mm,6mm,普通,无背透,蓝宝石水晶玻璃,棕色,间金链带,"金色,银色",一般,100米,-,2009年
欧米茄Omega-星座系列 123.20.27.60.55.002 女士石英表,女士手表 ,欧米茄 ,36380,30900,5950 ,123.20.27.60.55.002 ,石英精准机芯,欧米茄 1376,"18Kt黄金,精钢",27mm,6mm,普通,-,蓝宝石水晶玻璃,白色珍珠贝母,间金链带,"金色,银色",折叠扣,100米,-,-
欧米茄-碟飞系列 431.30.41.21.02.001 男士机械表,58500,49700,3342 ,431.30.41.21.02.001 
欧米茄-海马系列 224.32.55.21.01.002 男士机械表,男士手表 ,欧米茄 ,70100,59600,6755 ,224.32.55.21.01.002 ,-,欧米茄8500,精钢,55 x 48mm,-,普通,无背透,蓝宝石水晶玻璃,黑色,橡胶,桔色,一般,1200m,日期显示、气压,-
欧米茄-星座系列 1158.60 女士石英表,99800,84800,6325 ,1158.60 
欧米茄-星座系列 123.55.27.60.63.001 女士石英表,女士手表 ,欧米茄 ,129500,110100,5980 ,123.55.27.60.63.001 ,石英精准机芯,欧米茄 1376,红金表壳镶钻,27.0 毫米,-,普通,-,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",棕色镶钻,红金表链,银色,一般,100 米 (330 英尺),-,-
欧米茄-星座系列 123.50.38.21.58.001/123.50.27.60.58.001 情侣对表,情侣手表 ,欧米茄 ,347200,295100,6150 ,123.50.38.21.58.001/123.50.27.60.58.001 ,男:自动机械机芯/女:石英精准机芯,欧米茄8501/欧米茄1376,18K黄金表壳,38毫米/27毫米,-,普通,背透/无背透,圆弧形双面防反光抗磨损蓝宝石镜面,镶钻香槟色,18ct黄金表带,金色,折叠扣,100 米 (330 英尺),日常走时/日历,-

欧米茄-海马系列 232.32.46.51.01.005 男士机械表,男士手表 ,欧米茄 ,60300,51280,7998 ,232.32.46.51.01.005 ,自动上链计时机芯,欧米茄9300配备纵轮计时装置和同轴擒纵系统装置的自动上链计时机芯,精钢表壳,45.5mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,-,黑色,普通,600m,计时功能 日期显示 小秒针计盘,-
欧米茄-星座系列 彩虹女神镶钻自动女士腕表 1495.79,女士手表 ,欧米茄 ,53800,45700,5046 ,1495.79 ,Omega 2520自动上链机芯,Omega 2520自动上链机芯,精钢表壳,25mm(,8mm,普通,-,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",镶石白色珍珠母贝表盘,精钢,银色,折叠扣,30 米100 英尺,日历,-
欧米茄-蝶飞系列 425.63.34.20.51.001 女士机械表,127700元,112500元,6419 ,425.63.34.20.51.001 
欧米茄Omega-星座系列 123.20.27.60.55.003 女士石英表,女士手表 ,欧米茄 ,36800,31300,5954 ,123.20.27.60.55.003 ,石英精准机芯,欧米茄 1376,精钢-红金双色表壳,27mm,-,普通,-,蓝宝石水晶玻璃,镶钻白色珍珠母贝,18K玫瑰金-精钢,"金色,银色",一般,100米,-,-
欧米茄Omega-星座系列 123.20.38.21.58.001 男士机械表,男士手表 ,欧米茄 ,74500,63300,5978 ,123.20.38.21.58.001 ,自动机械机芯,欧米茄8500,18K黄金-精钢,39mm,-,普通,背透,蓝宝石水晶玻璃,香槟色 镶钻,间金链带,"金色,银色",一般,100米,-,-
欧米茄-星座系列 123.55.31.20.55.002 女士机械表,女士手表 ,欧米茄 ,201800,171530,5963 ,123.55.31.20.55.002 ,自动机械机芯,欧米茄8521,黄金表壳镶钻,31 mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,黃金表链,金色,一般,100 米 (330 英尺),日历,-
欧米茄-星座系列 123.55.27.60.55.014 女士石英表,女士手表 ,欧米茄 ,297200,252620,5994 ,123.55.27.60.55.014 ,石英精准机芯,欧米茄 1376,白金表壳镶钻,27.0 mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,白金表链,银色,一般,100 米 (330 英尺),-,-

欧米茄-海马系列 231.55.34.20.55.001 女士机械表,女士手表 ,欧米茄 ,249300,211980,8059 ,231.55.34.20.55.001 ,自动上链机芯,欧米茄8521 备有同轴擒纵装置的自动上链机芯,黄金表壳,34mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,黃金表链,金色,普通,150m,日历显示,-
欧米茄- 特别系列 422.13.41.52.04.001男士机械表,男士手表 ,欧米茄 ,66500,56500,6290 ,422.13.41.52.04.001 ,自动机械机芯,欧米茄3888,精钢,41mm,中,普通,无背透,蓝宝石水晶玻璃,白色,鳄鱼皮带,棕色,精钢,100m,日期显示、计时,-
欧米茄Omega-星座系列 123.18.35.60.56.001 女士石英表,女士手表 ,欧米茄 ,67400,57290,5928 ,123.18.35.60.56.001 ,石英精准机芯,欧米茄 1532,精钢,35mm,-,普通,-,蓝宝石水晶玻璃,蓝色镶有钻石,真皮,黑色,一般,100米,-,-
欧米茄Omega-星座系列 123.20.24.60.63.001 女士石英表,女士手表 ,欧米茄 ,33700,28600,5941 ,123.20.24.60.63.001 ,石英精准机芯,-,"18Kt玫瑰金,精钢",24mm,6mm,普通,-,蓝宝石水晶玻璃,棕色,间金链带,"金色,银色",折叠扣,100米,-,2009年
欧米茄-碟飞系列 4374.15.00 男士机械表,49200,41800,3220 ,4374.15.00 
欧米茄-碟飞系列 431.60.41.22.13.001 男士机械表,男士手表 ,欧米茄 ,276800,235300,6575 ,431.60.41.22.13.001 ,自动机械机芯,欧米茄 8611,红金,41mm,-,普通,背透,蓝宝石水晶玻璃,黑色,红金,金色,折叠扣,100m,日历,-
欧米茄手表-星座系列 1158.75.00 女士石英表,女士手表 ,欧米茄 ,106000,90100,4707 ,1158.75 ,石英表,Omega 1456石英精准机芯,红金表壳,25.5mm,8mm,普通,无背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",白色母贝镶钻表盘,红金表链,金色,折叠扣,30 米,-,-
欧米茄Omega-星座系列 123.25.27.60.55.008 女士石英表,女士手表 ,欧米茄 ,59400,50500,6053 ,123.25.27.60.55.008 ,石英精准机芯,欧米茄1376,18K黄金-精钢镶钻,27mm,9mm,普通,无背透,蓝宝石水晶玻璃,珍珠贝母镶钻,间金链带,"金色,银色",18K黄金-精钢,100米,该表款无其他特殊功能,-
欧米茄-海马系列 231.10.42.21.02.001 男士机械表,男士手表 ,欧米茄 ,40800,34700,3336 ,231.10.42.21.02.001 ,自动机械机芯,欧米茄8500,精钢表壳,41.5nm,8mm,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,银色,精钢表链,银色,折叠扣,150米,"日历,天文台认证,同轴擒纵",2008年
欧米茄-星座系列 123.55.24.60.52.001 女士石英表,108700,92400,6059 ,123.55.24.60.52.001 

欧米茄-碟飞系列 4877.70.36 女士机械表,103800元,91300元,6302 ,4877.70.36 
欧米茄-海马系列 231.10.39.21.06.001 男士机械表,40800,34700,3335 ,231.10.39.21.06.001 
欧米茄Omega-星座系列 123.25.27.60.55.005 女士石英表,女士手表 ,欧米茄 ,55900,47500,6050 ,123.25.27.60.55.005 ,石英精准机芯,欧米茄1376,精钢-红金双色表壳,27mm,6mm,普通,无背透,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",折叠扣,100米,-,2009年
欧米茄-星座系列 1177.75 女士石英表,女士手表 ,欧米茄 ,99000,84150,6310 ,1177.75 ,石英机芯,Omega 1456,黄金,25.5mm,中,普通,无背透,蓝宝石水晶玻璃,白色,黄金,金色,一般,30m,-,-
欧米茄Omega-星座系列 123.15.27.60.55.004 女士石英表,女士手表 ,欧米茄 ,47900,40700,5920 ,123.15.27.60.55.004 ,石英精准机芯,欧米茄 1376,精钢,27mm,-,普通,-,蓝宝石水晶镜面,"珍珠贝母,镶钻时标",精钢,银色,一般,100米,-,-
欧米茄-星座系列 123.10.27.60.02.001 女士石英表,19500元,16600元,5835 ,123.10.27.60.02.001 
欧米茄-星座系列 1585.79 女士石英表,女士手表 ,欧米茄 ,39500,33600,5045 ,1585.79 ,"石英精准机芯,镀铹表面",Omega 1376,精钢表壳,25x19毫米,6mm,普通,无背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",镶石白色珍珠母贝表盘,钢链带,银色,折叠扣,30 米100 英尺,-,-
欧米茄-海马系列 232.32.42.21.01.003 男士机械表,男士手表 ,欧米茄 ,45200,39800,7799 ,232.32.42.21.01.003 ,自动机械机芯,欧米茄8500,精钢表壳,42mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,皮带,黑色,折叠式,600m,日期显示、天文台认证、排氦气阀门,-
欧米茄Omega-星座系列 123.20.24.60.55.001 女士石英表,女士手表 ,欧米茄 ,34600,29400,5533 ,123.20.24.60.55.001 
欧米茄-星座系列 123.25.24.60.55.002 女士石英表,53200元,45200元,5508 ,123.25.24.60.55.002 

欧米茄omega-碟飞系列 4374.31.00 男士机械表,40800,34700,3221 ,4374.31.00 
欧米茄-海马系列 231.50.39.21.06.002 男士机械表,中性手表 ,欧米茄 ,228400,194100,6888 ,231.50.39.21.06.002 ,自动机械机芯,欧米茄8501,黄金,38.5mm,-,普通,背透,蓝宝石水晶玻璃,黑色,黄金,金色,折叠扣,150m,日历,-
欧米茄Omega-星座系列 123.20.24.60.02.001 女石英表,女士手表 ,欧米茄 ,28800,24500,5931 ,123.20.24.60.02.001 ,石英精准机芯,欧米茄 1376,精钢-红金双色表壳,24mm,-,普通,无背透,蓝宝石水晶玻璃,银色,间金链带,"金色,银色",一般,100米,-,2009年
欧米茄-海马系列 231.53.43.22.06.001 男士机械表,男士手表 ,欧米茄 ,167700,147800,7776 ,231.53.43.22.06.001 ,自动机械机芯,欧米茄 8611 备有同轴擒纵系统的自动上链机芯,红金,43mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶镜面,灰色,皮带,黑色,普通,150m,动力储存55小时 日期显示 年历,-
欧米茄-碟飞系列 5943.40.31 男士机械表,男士手表 ,欧米茄 ,833800,733800,7741 ,5943.40.31 ,自动机械机芯,-,铂金,39mm,-,普通,-,蓝宝石水晶玻璃,银色,鳄鱼皮带,黑色,普通,30m,陀飞轮,-
欧米茄-永恒奥运特别系列 321.33.44.52.01.001 男士机械表,男士手表 ,欧米茄 ,60300,47050,5386 ,321.33.44.52.01.001 ,自动上链计时机芯,-,精钢表壳,44.25(单位mm),(单位mm),普通,-,防反光抗磨损蓝宝石水晶,黑色,皮革,黑色,折叠扣,100(单位米),日期显示 计时功能 小秒针计盘 测速计,-
欧米茄Omega-星座系列 123.25.27.20.57.001 女士机械表,女士手表 ,欧米茄 ,81200,69000,6031 ,123.25.27.20.57.001 ,自动机械机芯,欧米茄8520,精钢-红金双色表壳,27mm,-,普通,背透,蓝宝石水晶玻璃,棕色镶钻,间金链带,"金色,银色",一般,100米,-,-

欧米茄-星座系列 123.55.27.60.58.002 女士石英表,女士手表 ,欧米茄 ,129500,110100,5983 ,123.55.27.60.58.002 ,石英精准机芯,欧米茄 1376,黄金表壳镶钻,27.0 毫米,-,普通,-,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",镶钻香槟色,黃金表链,金色,一般,100 米 (330 英尺),-,-
欧米茄-碟飞系列 4677.60.37 女士机械表,女士手表 ,欧米茄 ,155000,131800,5314 ,4677.60.37 
欧米茄-蝶飞系列 4643.20.32 男士机械表,男士手表 ,欧米茄 ,168000,142800,6296 ,4643.20.32 ,自动机械机芯,Omega3313,18K红金,41mm,中,普通,无背透,蓝宝石水晶玻璃,白色,鳄鱼皮带,黑色,一般,100m,日历、计时,-
欧米茄-海马系列 224.30.55.21.01.001（黑色表盘） 男士机械表,男士手表 ,欧米茄 ,71900,61100,6754 ,224.30.55.21.01.001(黑色表盘) ,同轴擒纵自动上链机芯,欧米茄8500,精钢,55*48 mm,-,普通,无背透,"抗磨损蓝宝石水晶镜面,內部经防反光处理",黑色,精钢,银色,折叠扣,1200m,动力储存 60小时动力储存 日历,-
欧米茄-碟飞系列 4613.30.02 男士机械表,男士手表 ,欧米茄 ,65200,55400,6590 ,4613.30.02 ,自动机械机芯,欧米茄 2202,黄金,39mm,-,普通,无背透,蓝宝石水晶玻璃,灰色,鳄鱼皮表带,棕色,针扣,30m,动力储存 48小时 小秒针计盘,-
欧米茄-海马系列 232.32.42.21.04.001 女士机械表,女士手表 ,欧米茄 ,45200,38480,8015 ,232.32.42.21.04.001 ,自动上链机芯,欧米茄8500 备有同轴擒纵装置的自动上链机芯,自动锁紧精钢表壳,42mm,-,旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,白色,橡胶,白色,普通,600m,日历显示,-
欧米茄-特别系列 5913.30.32 男士机械表,男士手表 ,欧米茄 ,749600,659800,7738 ,5913.30.32 ,手动上链机芯,-,黄金表壳,38.7mm,-,普通,-,圆弧形防反光抗磨损蓝宝石水晶,银色,皮带,黑色,普通,30m,-,-
欧米茄-碟飞系列 425.63.34.20.51.002 女士机械表,女士手表 ,欧米茄 ,127700,108500,6420 ,425.63.34.20.51.002 ,自动机械机芯,欧米茄8521,黄金表壳,34mm,-,旋入式表冠,背透,蓝宝石水晶玻璃,黑色,真皮表带,黑色,一般,100m,日历,-
欧米茄-碟飞系列 425.33.34.20.05.001 女士机械表 ,51400,43700,6404 ,425.33.34.20.05.001 
欧米茄Omega-星座系列 123.10.35.20.52.001 男士机械表,男士手表 ,欧米茄 ,41200,35020,5820 ,123.10.35.20.52.001 ,自动机械机芯,Omega 2500同轴擒纵,精钢,35mm,8mm,普通,背透,蓝宝石水晶玻璃,银色,钢链带,银色,折叠扣,100米,"日历,天文台认证",2009年

欧米茄-星座系列 123.50.38.21.58.001 男士机械表,236800,201300,6066 ,123.50.38.21.58.001 
欧米茄-超霸系列 3582.31.00 男士机械表,108200元,95220元,4911 ,3582.31.00 
欧米茄-碟飞系列 4178.31.00 男士机械表,男士手表 ,欧米茄 ,143700,122100,6371 ,4178.31.00 ,机械机芯,Omega 2500同轴擒纵,18Kt玫瑰金,36.5mm,8mm,普通,无背透,蓝宝石水晶玻璃,银色,18Kt玫瑰金链带,金色,折叠扣,30米,日历,-
欧米茄-海马系列 2222.80.00 男士机械表,男士手表 ,欧米茄 ,28800,24500,6717 ,2222.80.00 
欧米茄-碟飞系列 4174.35.00 男士自动机械表,男士手表 ,欧米茄 ,152100,129300,6369 ,4174.35.00 ,自动机械机芯,欧米茄 2500,黄金,36.5mm,中,普通,无背透,蓝宝石水晶玻璃,银色,黄金,金色,一般,30m,日历,-

欧米茄Omega-星座系列 123.25.38.21.58.001 男士机械表,118900,101100,6075 ,123.25.38.21.58.001 
欧米茄-碟飞系列 431.50.41.21.13.001 男士机械表,男士手表 ,欧米茄 ,239500,203600,6559 ,431.50.41.21.13.001 ,自动机械机芯,欧米茄8501,红金,41mm,-,普通,背透,蓝宝石水晶玻璃,白色,红金,金色,折叠扣,100m,日历,-
欧米茄Omega-星座系列 123.20.27.60.02.001 女士石英表,31000元,26400元,5943 ,123.20.27.60.02.001 
欧米茄Omega-星座系列 123.25.27.20.57.001 女士机械表,女士手表 ,欧米茄 ,81200,69020,6031 ,123.25.27.20.57.001 ,自动机械机芯,欧米茄8520,精钢-红金双色表壳,27mm,-,普通,背透,蓝宝石水晶玻璃,棕色镶钻,间金链带,"金色,银色",一般,100米,-,-
欧米茄-海马系列 222.30.42.20.01.001 男士机械表,男士手表 ,欧米茄 ,42600,36200,6743 ,222.30.42.20.01.001 ,自动机械机芯,欧米茄 2500,精钢,42mm,-,旋入式表冠,无背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,精钢,银色,折叠扣,600m,日期显示 动力储存 48小时,-
欧米茄-海马系列 231.23.34.20.01.001 女士机械表,女士手表 ,欧米茄 ,49200,41800,6863 ,231.23.34.20.01.001 ,自动机械机芯,欧米茄8520,精钢-黃金双色表壳,34mm,-,旋入式表冠,背透,蓝宝石水晶玻璃,黑色,真皮表带,黑色,针扣,150m,日历,-

欧米茄Omega-星座系列 123.20.24.60.58.002 女士石英表,女士手表 ,欧米茄 ,33700,28600,5940 ,123.20.24.60.58.002 ,石英精准机芯,欧米茄 1376,精钢-黃金双色表壳,24mm,-,普通,无背透,蓝宝石水晶玻璃,镶钻 香槟色,18K黄金-精钢,"金色,银色",18K黄金-精钢,100米,-,2009年
